country,market_segment_id,distribution_channel_id,deposit_type,agent,days_in_waiting_list,customer_type,Booking_id
PRT,4,3,No Deposit,95,0,Transient,a6f6a9ed
BEL,1,1,No Deposit,250,0,Transient,e7662639
PRT,3,3,No Deposit,240,0,Transient,18f6eca5
PRT,3,3,No Deposit,240,0,Transient,a3afa857
PRT,3,3,No Deposit,240,0,Transient-Party,c563278e
PRT,3,3,No Deposit,240,0,Transient-Party,c9adf9e4
PRT,3,3,No Deposit,240,0,Transient,5175c762
ARE,3,3,No Deposit,240,0,Transient,8ffec255
IRL,3,3,No Deposit,240,0,Transient,f4c129d5
PRT,3,3,No Deposit,240,0,Transient,064cd977
FRA,3,3,No Deposit,240,0,Transient,24dad2d0
PRT,3,3,No Deposit,240,0,Transient,2f012c9f
GBR,6,1,No Deposit,0,0,Transient-Party,02995c52
GBR,4,3,No Deposit,40,0,Contract,f7ef5728
GBR,3,3,No Deposit,241,0,Transient,32525102
GBR,4,3,No Deposit,40,0,Transient,e18426d9
BRA,3,3,No Deposit,240,0,Transient,730b368c
PRT,1,1,No Deposit,0,0,Transient,75acf424
PRT,3,3,No Deposit,240,0,Transient,0bce7a0d
PRT,3,3,No Deposit,240,0,Transient,6f04c9ae
GBR,4,3,No Deposit,40,0,Contract,e6377329
GBR,6,1,No Deposit,0,0,Transient-Party,914876ce
USA,3,3,No Deposit,240,0,Transient,1a1dcd92
CHN,3,3,No Deposit,240,0,Transient,be7ec9c8
FRA,3,3,No Deposit,240,0,Transient,9a22788c
PRT,3,3,No Deposit,240,0,Transient,705ec197
PRT,3,3,No Deposit,240,0,Transient,ee589dc8
ESP,3,3,No Deposit,240,0,Transient,b9955993
IRL,3,3,No Deposit,240,0,Transient,d14d8112
GBR,6,1,No Deposit,0,0,Transient-Party,0fcbc6c5
PRT,1,1,No Deposit,250,0,Transient,79603d95
IRL,1,1,No Deposit,0,0,Transient,ace60248
PRT,4,3,No Deposit,243,0,Contract,dc7d0ecb
BEL,1,1,No Deposit,250,0,Transient,c0e9a108
PRT,4,3,No Deposit,314,0,Transient,e4093184
ESP,3,3,No Deposit,240,0,Transient,58447eb1
ESP,3,3,No Deposit,240,0,Transient,4d2f5cf1
PRT,3,3,No Deposit,240,0,Transient,cf3b04e7
PRT,3,3,No Deposit,240,0,Transient,43320a0a
PRT,3,3,No Deposit,240,0,Transient,ceeaed23
PRT,3,3,No Deposit,240,0,Transient,0de2675c
GBR,6,1,No Deposit,0,0,Transient-Party,8ee57876
GBR,6,1,No Deposit,0,0,Transient-Party,46bf69c1
GBR,6,1,No Deposit,0,0,Transient-Party,222561fb
GBR,6,1,No Deposit,0,0,Transient-Party,1a85c37d
GBR,6,1,No Deposit,0,0,Transient-Party,fe292166
GBR,6,1,No Deposit,0,0,Transient-Party,d770887e
GBR,6,1,No Deposit,0,0,Transient-Party,d00ff5e9
GBR,6,1,No Deposit,0,0,Transient-Party,af5ed467
GBR,6,1,No Deposit,0,0,Transient-Party,9265365b
GBR,6,1,No Deposit,0,0,Transient-Party,18910015
GBR,6,1,No Deposit,0,0,Transient-Party,9cd3659e
GBR,6,1,No Deposit,0,0,Transient-Party,2baa9554
GBR,6,1,No Deposit,0,0,Transient-Party,fabce8c4
GBR,6,1,No Deposit,0,0,Transient-Party,7bc7ab39
GBR,6,1,No Deposit,0,0,Transient-Party,93c3c82a
PRT,3,3,No Deposit,240,0,Transient,de2ce6b6
PRT,3,3,No Deposit,240,0,Transient,1b6af6d2
GBR,6,1,Refundable,0,0,Transient-Party,94a8b289
GBR,6,1,Refundable,0,0,Transient-Party,67810729
GBR,6,1,No Deposit,0,0,Transient-Party,41162932
GBR,6,1,No Deposit,0,0,Transient-Party,b3e18956
IRL,4,3,No Deposit,147,0,Transient,2845a088
GBR,3,3,No Deposit,240,0,Transient,cc5659d9
GBR,6,1,No Deposit,0,0,Transient-Party,343270dd
PRT,4,3,No Deposit,147,0,Transient,f5c5e612
IRL,4,3,No Deposit,175,0,Transient,52948a92
IRL,4,3,No Deposit,175,0,Transient,5cf9a7a9
PRT,3,3,No Deposit,241,0,Transient,45c00a6f
PRT,3,3,No Deposit,240,0,Transient,90008c5a
PRT,4,3,No Deposit,314,0,Transient,6ba20244
PRT,4,3,No Deposit,314,0,Transient,8731440f
PRT,3,3,No Deposit,240,0,Transient,17f32b0a
PRT,3,3,No Deposit,240,0,Transient,2a418915
DEU,3,3,No Deposit,240,0,Transient,9720d334
FRA,6,1,No Deposit,0,0,Transient-Party,6c0a8e9b
ITA,6,1,No Deposit,0,0,Transient-Party,ec63a276
GBR,6,1,No Deposit,0,0,Transient-Party,634c1ad9
GBR,6,1,No Deposit,0,0,Transient-Party,c252a8b6
GBR,6,1,No Deposit,0,0,Transient-Party,360c0a09
PRT,3,3,No Deposit,240,0,Transient,2fe0fe77
GBR,6,1,No Deposit,0,0,Transient-Party,cf97cdfc
GBR,6,1,No Deposit,0,0,Transient-Party,d482c03f
GBR,6,1,No Deposit,0,0,Transient-Party,c75f1b48
PRT,3,3,No Deposit,240,0,Transient,9f1df70e
PRT,3,3,No Deposit,240,0,Transient,9c9b1204
GBR,6,1,No Deposit,0,0,Transient-Party,9ad0d03a
GBR,6,1,No Deposit,0,0,Transient-Party,0f497e5c
PRT,3,3,No Deposit,240,0,Transient,4004c775
PRT,4,3,No Deposit,147,0,Transient,d64dc501
CHE,3,3,No Deposit,240,0,Transient,aa9a23ce
PRT,3,3,No Deposit,240,0,Transient,62cf04fa
GBR,6,1,No Deposit,0,0,Transient-Party,3263d5ff
PRT,1,1,No Deposit,250,0,Transient,592f80b1
GBR,6,1,No Deposit,0,0,Transient-Party,a173eade
GBR,6,1,No Deposit,0,0,Transient-Party,98a124ed
GBR,6,1,No Deposit,0,0,Transient-Party,cfebe348
GBR,6,1,No Deposit,0,0,Transient-Party,1573f2df
GBR,6,1,No Deposit,0,0,Transient-Party,52c79184
GBR,6,1,No Deposit,0,0,Transient-Party,e64d9cd9
GBR,6,1,No Deposit,0,0,Transient-Party,38bba244
PRT,2,2,No Deposit,0,0,Transient,f95f55f6
PRT,3,3,No Deposit,240,0,Transient,d68e6662
GBR,6,1,No Deposit,0,0,Transient-Party,151b1b22
PRT,3,3,No Deposit,240,0,Transient,81699df6
ROU,6,1,No Deposit,0,0,Transient-Party,c4776214
GBR,6,1,No Deposit,0,0,Transient-Party,db454170
GBR,6,1,No Deposit,0,0,Transient-Party,dd92bf94
GBR,6,1,No Deposit,0,0,Transient-Party,c2fb334f
GBR,6,1,No Deposit,0,0,Transient-Party,78dab9b9
GBR,6,1,No Deposit,0,0,Transient-Party,d8689bd2
GBR,6,1,No Deposit,0,0,Transient-Party,6304794d
GBR,6,1,No Deposit,0,0,Transient-Party,8899cdcf
GBR,6,1,No Deposit,0,0,Transient-Party,5a32880f
GBR,6,1,No Deposit,0,0,Transient-Party,8cfa6737
GBR,6,1,No Deposit,0,0,Transient-Party,9dce193f
GBR,6,1,No Deposit,0,0,Transient-Party,4.93E+215
GBR,6,1,No Deposit,0,0,Transient-Party,75947a69
GBR,6,1,No Deposit,0,0,Transient-Party,abd5dfa0
GBR,6,1,No Deposit,0,0,Transient-Party,c8a310ec
GBR,6,1,No Deposit,0,0,Transient-Party,4b2760f5
GBR,6,1,No Deposit,0,0,Transient-Party,795314ae
GBR,6,1,No Deposit,0,0,Transient-Party,676edd3a
GBR,6,1,No Deposit,0,0,Transient-Party,cffc2df8
GBR,6,1,No Deposit,0,0,Transient-Party,9ce62042
GBR,6,1,No Deposit,0,0,Transient-Party,1f7acf30
GBR,6,1,No Deposit,0,0,Transient-Party,831a6896
GBR,6,1,Refundable,0,0,Transient-Party,6c88e4aa
PRT,3,3,No Deposit,240,0,Transient,37052606
GBR,6,1,Non Refund,0,0,Transient-Party,47c50477
GBR,6,1,No Deposit,0,0,Transient-Party,eaba436c
GBR,6,1,No Deposit,0,0,Transient-Party,fdc9e12a
GBR,6,1,No Deposit,0,0,Transient-Party,5a1e80ef
GBR,6,1,No Deposit,0,0,Transient-Party,c0514f85
JAM,4,3,No Deposit,156,0,Transient-Party,8c2a9b2a
GBR,4,3,No Deposit,40,0,Contract,e409b55e
GBR,4,3,No Deposit,156,0,Transient-Party,700c647f
GBR,4,3,No Deposit,156,0,Transient-Party,f114afcb
USA,3,3,No Deposit,240,0,Transient,d0fdc714
PRT,1,1,No Deposit,250,0,Transient,72f5d8e2
PRT,3,3,No Deposit,240,0,Transient,b00dbc8c
PRT,3,3,No Deposit,240,0,Transient,1079a235
PRT,6,2,Non Refund,0,0,Transient,d1278abe
PRT,6,2,Non Refund,0,0,Transient,ffe8b89b
PRT,6,2,Non Refund,0,0,Transient,9e36e46b
PRT,3,3,No Deposit,240,0,Transient,6a142e3f
PRT,6,2,Non Refund,0,0,Transient,164a7718
PRT,6,2,Non Refund,0,0,Transient,988a4543
PRT,3,3,No Deposit,240,0,Transient,ad587cb8
PRT,6,2,Non Refund,0,0,Transient,f8c23b6f
PRT,6,2,Non Refund,0,0,Transient,7fa5ac14
PRT,6,2,Non Refund,0,0,Transient,f2e3c848
PRT,3,3,No Deposit,240,0,Transient,e4b9616f
PRT,3,3,No Deposit,240,0,Transient,d8aa14a7
GBR,6,1,Non Refund,0,0,Transient-Party,03506e9c
PRT,1,1,No Deposit,250,0,Transient,c81c8dfa
PRT,3,3,No Deposit,240,0,Transient,d5c8ddc8
PRT,1,1,No Deposit,250,0,Transient,336a3a8c
PRT,3,3,No Deposit,240,0,Transient,6fd30c60
GBR,3,3,No Deposit,240,0,Transient,6d1c9dcb
PRT,3,3,No Deposit,240,0,Transient,5732b937
USA,3,3,No Deposit,240,0,Transient,12c83b14
IRL,3,3,No Deposit,240,0,Transient,283d9060
GBR,4,3,No Deposit,40,0,Contract,14a97e92
IRL,3,3,No Deposit,240,0,Transient,0900bc4a
IRL,3,3,No Deposit,240,0,Transient,d6632529
GBR,4,3,No Deposit,40,0,Contract,f0a82b36
PRT,6,1,Non Refund,0,0,Transient-Party,9316d6d2
DEU,6,3,No Deposit,298,0,Transient-Party,c1b3aae2
DEU,6,3,No Deposit,298,0,Transient-Party,a96d709d
PRT,6,3,No Deposit,298,0,Transient-Party,3670ee14
PRT,4,3,No Deposit,175,0,Transient,5ead9a7b
DEU,6,3,No Deposit,298,0,Transient-Party,46da09f8
DEU,6,3,No Deposit,298,0,Transient-Party,27f8b7a0
DEU,6,3,No Deposit,298,0,Transient-Party,1d25a130
DEU,6,3,No Deposit,298,0,Transient-Party,4b567125
DEU,6,3,No Deposit,298,0,Transient-Party,d72c989d
DEU,6,3,No Deposit,298,0,Transient-Party,7fd5138c
PRT,6,3,No Deposit,298,0,Transient-Party,72ed049b
DEU,6,3,No Deposit,298,0,Transient,6f85ab90
DEU,6,3,No Deposit,298,0,Transient-Party,ce2a4825
DEU,6,3,No Deposit,298,0,Transient-Party,04a55238
DEU,6,3,No Deposit,298,0,Transient-Party,add1e226
DEU,6,3,No Deposit,298,0,Transient-Party,619190b4
DEU,6,3,No Deposit,298,0,Transient-Party,a1715067
DEU,6,3,No Deposit,298,0,Transient-Party,211be6cf
PRT,6,3,No Deposit,298,0,Transient-Party,a1ab37f3
GBR,4,3,No Deposit,314,0,Transient,e7af5b9b
PRT,4,3,No Deposit,147,0,Transient-Party,44951e7c
PRT,4,3,No Deposit,147,0,Transient-Party,94fcc7ab
PRT,4,3,No Deposit,147,0,Transient-Party,81a51477
DEU,6,3,No Deposit,298,0,Transient-Party,0871201d
DEU,6,3,No Deposit,298,0,Transient-Party,313c6cef
DEU,6,3,No Deposit,298,0,Transient-Party,097371bb
PRT,4,3,No Deposit,147,0,Transient-Party,c44f2697
PRT,4,3,No Deposit,8,0,Transient-Party,dc23b919
PRT,3,3,No Deposit,240,0,Transient,c026e179
PRT,3,3,No Deposit,240,0,Transient,8f960d48
PRT,3,3,No Deposit,240,0,Transient,e32f6671
PRT,4,3,No Deposit,8,0,Transient-Party,9be685c1
PRT,4,3,No Deposit,314,0,Transient,d183fd0d
GBR,4,3,No Deposit,40,0,Transient,28378e8c
PRT,3,3,No Deposit,240,0,Transient,0e3c97cc
PRT,3,3,No Deposit,240,0,Transient,5b866e83
PRT,3,3,No Deposit,240,0,Transient,fef12a58
GBR,3,3,No Deposit,240,0,Transient,61568ed4
PRT,4,3,No Deposit,168,0,Transient,8690d8b3
PRT,3,3,No Deposit,242,0,Transient,587aa442
GBR,4,3,No Deposit,40,0,Contract,c019d66a
PRT,3,3,No Deposit,242,0,Transient,eddd4a0a
PRT,4,3,No Deposit,314,0,Transient,6f7588d1
PRT,6,1,No Deposit,0,0,Transient-Party,070bdd69
GBR,6,1,No Deposit,0,0,Transient-Party,1e3b1646
PRT,6,1,No Deposit,0,0,Transient-Party,6bef3a20
PRT,3,3,No Deposit,240,0,Transient,0f4eee0b
GBR,3,3,No Deposit,240,0,Transient,7b2ef345
PRT,3,3,No Deposit,240,0,Transient,4047f491
PRT,2,2,No Deposit,0,0,Transient,63c037fa
PRT,3,3,No Deposit,240,0,Transient,5b4cb92e
PRT,4,3,No Deposit,314,0,Transient,e84ffc32
IRL,3,3,No Deposit,242,0,Transient,b78066dd
PRT,3,3,No Deposit,240,0,Transient,1f04bb10
PRT,3,3,No Deposit,240,0,Transient,f4d44fbe
IRL,3,3,No Deposit,242,0,Transient,b547b83f
GBR,3,3,No Deposit,240,0,Transient,79cc6f39
GBR,3,3,No Deposit,240,0,Transient,cf60d293
IRL,3,3,No Deposit,242,0,Transient,82e90279
PRT,3,3,No Deposit,240,0,Transient,3ac7ea4c
PRT,4,3,No Deposit,147,0,Transient,e1538979
DEU,4,3,No Deposit,75,0,Contract,383db1e1
BRA,3,3,No Deposit,240,0,Transient,cc4ccfda
NLD,3,3,No Deposit,240,0,Transient,9daf9f1b
IRL,3,3,No Deposit,240,0,Transient,000d755d
IRL,4,3,No Deposit,156,0,Transient-Party,44e1802b
IRL,4,3,No Deposit,156,0,Transient-Party,819fb038
PRT,3,3,No Deposit,240,0,Transient,1324bc19
GBR,4,3,No Deposit,314,0,Transient,3755a6d5
PRT,4,3,No Deposit,147,0,Transient,f699753b
IRL,4,3,No Deposit,314,0,Transient,821adcea
PRT,3,3,No Deposit,240,0,Transient,bbe7030f
PRT,3,3,No Deposit,240,0,Transient,84532e2a
IRL,3,3,No Deposit,240,0,Transient,ea502736
PRT,4,3,No Deposit,40,0,Contract,9cfd0305
IRL,4,3,No Deposit,175,0,Transient,40e339bb
PRT,4,3,No Deposit,143,0,Transient,40a7879c
PRT,3,3,No Deposit,240,0,Transient,e4c3f735
CHE,3,3,No Deposit,240,0,Transient,40ad87ee
GBR,3,3,No Deposit,240,0,Transient,14f9c4b2
PRT,3,3,No Deposit,240,0,Transient,62137d8f
GBR,4,3,No Deposit,40,0,Transient-Party,8de15da0
GBR,4,3,No Deposit,40,0,Transient-Party,8012f090
GBR,4,3,No Deposit,40,0,Contract,e0e32ef2
PRT,2,2,No Deposit,0,0,Transient,c59f8b75
PRT,4,3,No Deposit,251,0,Transient-Party,6f701a36
PRT,2,2,No Deposit,0,0,Transient,fade2358
PRT,6,3,Non Refund,96,0,Transient,316fe845
PRT,6,3,Non Refund,96,0,Transient,bc1bf415
PRT,6,3,Non Refund,96,0,Transient,44fe202c
PRT,6,3,Non Refund,96,0,Transient,2b1493c1
PRT,6,3,Non Refund,96,0,Transient,6df26eb0
PRT,3,3,No Deposit,240,0,Transient,e42ca8eb
PRT,3,3,No Deposit,240,0,Transient,9570ea7c
PRT,3,3,No Deposit,240,0,Transient,f4c092fc
PRT,6,3,Non Refund,96,0,Transient,6bfcbba1
PRT,6,3,Non Refund,96,0,Transient,edc1c723
PRT,3,3,No Deposit,240,0,Transient,f85ee997
PRT,6,3,Non Refund,96,0,Transient,c42ed9c3
PRT,6,3,Non Refund,96,0,Transient,d025c0f4
PRT,6,3,Non Refund,96,0,Transient,a0cb30dd
PRT,6,3,Non Refund,96,0,Transient,bfe7efa2
PRT,6,3,Non Refund,96,0,Transient,26693d0b
PRT,3,3,No Deposit,242,0,Transient,33777050
IRL,1,1,No Deposit,250,0,Transient,ee84c892
IRL,4,3,No Deposit,36,0,Transient,e003ecf5
GBR,4,3,No Deposit,40,0,Transient,6a597e0b
IRL,4,3,No Deposit,8,0,Transient,959088f1
PRT,3,3,No Deposit,240,0,Transient,63779b13
POL,3,3,No Deposit,240,0,Transient,ef4cd9a4
PRT,3,3,No Deposit,240,0,Transient,5abd7879
PRT,3,3,No Deposit,240,0,Transient,4b8e8946
USA,1,1,No Deposit,250,0,Transient,6a75759c
PRT,3,3,No Deposit,240,0,Transient,d271a0b3
PRT,3,3,No Deposit,240,0,Transient,79fc94fa
PRT,3,3,No Deposit,240,0,Transient,bfeddc84
PRT,3,3,No Deposit,240,0,Transient,16bd2e3e
GBR,4,3,No Deposit,115,0,Transient-Party,f4d5d00c
PRT,4,3,No Deposit,115,0,Transient-Party,ef1bf9e0
PRT,3,3,No Deposit,147,0,Transient,3f5a365b
ARG,3,3,No Deposit,240,0,Transient,aa346d94
ESP,1,1,No Deposit,250,0,Transient,b9b33af5
PRT,6,3,Non Refund,248,0,Transient,812198d4
PRT,6,3,Non Refund,248,0,Transient,ca024da6
PRT,6,3,Non Refund,248,0,Transient,7059df27
PRT,6,3,Non Refund,248,0,Transient,c4e2b6bd
PRT,6,3,Non Refund,248,0,Transient,b8a57a10
PRT,3,3,No Deposit,240,0,Transient,f3589939
ESP,6,3,Non Refund,248,0,Transient,29b507ff
PRT,6,3,Non Refund,248,0,Transient,46235cce
PRT,6,3,Non Refund,248,0,Transient,a6c389fb
PRT,1,1,No Deposit,250,0,Transient,ab43217c
PRT,1,1,No Deposit,250,0,Transient,70015445
IRL,3,3,No Deposit,240,0,Transient,b64418f7
PRT,6,3,Non Refund,248,0,Transient,e892fe18
GBR,4,3,No Deposit,40,0,Contract,e198c944
PRT,3,3,No Deposit,240,0,Transient,63994609
PRT,3,3,No Deposit,240,0,Transient,74af4ffa
PRT,3,3,No Deposit,240,0,Transient,752ab136
PRT,3,3,No Deposit,240,0,Transient,171ec510
GBR,3,3,No Deposit,240,0,Transient,7287d721
PRT,3,3,No Deposit,240,0,Transient,ecebabc1
IRL,1,1,No Deposit,0,0,Transient,8b79884c
GBR,4,3,No Deposit,40,0,Transient,b8c5ff1f
GBR,4,3,No Deposit,40,0,Transient,dbc2d688
GBR,4,3,No Deposit,40,0,Transient,333a63a6
GBR,4,3,No Deposit,40,0,Transient,b34cb51d
GBR,4,3,No Deposit,40,0,Contract,bd8c3993
GBR,4,3,No Deposit,40,0,Contract,a934be58
PRT,3,3,No Deposit,240,0,Transient,df2bba0d
PRT,3,3,No Deposit,240,0,Transient,72b08e75
PRT,3,3,No Deposit,240,0,Transient,0ffd68b4
PRT,1,1,No Deposit,250,0,Transient,fbd3cea3
IRL,3,3,No Deposit,240,0,Transient,10793b3e
PRT,3,3,No Deposit,240,0,Transient,b01244bc
PRT,3,3,No Deposit,240,0,Transient,d858830f
PRT,3,3,No Deposit,240,0,Transient,6db48f9b
PRT,3,3,No Deposit,240,0,Transient,fe61601f
IRL,3,3,No Deposit,240,0,Transient,b862181c
PRT,3,3,No Deposit,240,0,Transient,f92bef9e
PRT,3,3,No Deposit,240,0,Transient,236bd476
GBR,4,3,No Deposit,143,0,Transient,27e3c01b
PRT,4,3,No Deposit,40,0,Contract,af575983
GBR,4,3,No Deposit,40,0,Transient,4a81d89a
POL,3,3,No Deposit,0,0,Transient,88ec62a4
ESP,3,3,No Deposit,240,0,Transient,ed5d0cb9
DNK,3,3,No Deposit,240,0,Transient,9c797177
NLD,3,3,No Deposit,240,0,Transient,de258b1f
ALB,3,3,No Deposit,240,0,Transient,fc8a8a5e
PRT,3,3,No Deposit,240,0,Transient,b3b63c62
PRT,3,3,No Deposit,240,0,Transient,7126c720
PRT,3,3,No Deposit,240,0,Transient,f5857225
PRT,3,3,No Deposit,240,0,Transient,4110c94b
PRT,3,3,No Deposit,240,0,Transient,d10039d8
PRT,3,3,No Deposit,240,0,Transient,75a53674
PRT,3,3,No Deposit,240,0,Transient,c552460c
PRT,3,3,No Deposit,240,0,Transient,55f0ad56
PRT,2,2,No Deposit,0,0,Transient,70bf713f
PRT,2,2,No Deposit,0,0,Transient,b0ed71ae
PRT,2,2,No Deposit,0,0,Transient,ae33357f
ESP,3,3,No Deposit,240,0,Transient,7c28a606
ITA,3,3,No Deposit,240,0,Transient,44f1fccb
CN,3,3,No Deposit,240,0,Transient,28fd059d
PRT,1,1,No Deposit,0,0,Transient,90ff0140
PRT,1,1,No Deposit,250,0,Transient,e8ff23c4
PRT,3,3,No Deposit,240,0,Transient,ad6c9d96
GBR,4,3,No Deposit,147,0,Transient,f834840f
POL,1,1,No Deposit,250,0,Transient,ef4fa741
POL,1,1,No Deposit,250,0,Transient,a4952804
PRT,3,3,No Deposit,240,0,Transient,b885c560
GBR,4,3,No Deposit,40,0,Contract,6980433
GBR,4,3,No Deposit,40,0,Contract,33f376d7
PRT,3,3,No Deposit,240,0,Transient,c716f3d0
DEU,3,3,No Deposit,240,0,Transient,b13f0903
DEU,3,3,No Deposit,240,0,Transient,784593b1
BRA,3,3,No Deposit,240,0,Transient,e9d7c7a5
BRA,3,3,No Deposit,240,0,Transient,b0e5a803
PRT,3,3,No Deposit,240,0,Transient,3c233de6
PRT,3,3,No Deposit,240,0,Transient,adcea9d0
PRT,4,3,No Deposit,171,0,Transient-Party,f0561ab6
IRL,3,3,No Deposit,240,0,Transient,3ab023e1
PRT,4,3,No Deposit,171,0,Transient-Party,37c74679
PRT,3,3,No Deposit,240,0,Transient,3f0519bf
GBR,4,3,No Deposit,40,0,Contract,2f5ec76f
IRL,3,3,No Deposit,240,0,Transient,45039f45
GBR,4,3,No Deposit,143,0,Transient,1ab397c2
PRT,3,3,No Deposit,240,0,Transient,77afec85
IRL,3,3,No Deposit,240,0,Transient,4bdb27e3
CHE,3,3,No Deposit,240,0,Transient,61a813af
PRT,3,3,No Deposit,240,0,Transient,f071c2af
PRT,3,3,No Deposit,240,0,Transient,0d5f79b4
CN,3,3,No Deposit,241,0,Transient,08ff112c
PRT,3,3,No Deposit,240,0,Transient,ec5e908e
PRT,3,3,No Deposit,240,0,Transient,145150ac
PRT,3,3,No Deposit,240,0,Transient,077832b4
PRT,3,3,No Deposit,240,0,Transient,61e0693d
PRT,3,3,No Deposit,240,0,Transient,f3909c32
GBR,4,3,No Deposit,156,0,Transient,d4517222
PRT,3,3,No Deposit,240,0,Transient,a00a5b60
PRT,3,3,No Deposit,240,0,Transient,6ec3605b
PRT,3,3,No Deposit,240,0,Transient,3268d919
PRT,3,3,No Deposit,240,0,Transient,42483934
PRT,3,3,No Deposit,242,0,Transient,45d01c5c
PRT,3,3,No Deposit,240,0,Transient,8707d913
PRT,3,3,No Deposit,240,0,Transient,e994cfed
POL,4,3,No Deposit,315,0,Transient,cb9fdcd0
NLD,3,3,No Deposit,240,0,Transient,d4c9697b
PRT,1,1,No Deposit,250,0,Transient,d6d29cb7
PRT,3,3,No Deposit,240,0,Transient-Party,0653133c
PRT,3,3,No Deposit,240,0,Transient,ecd91068
PRT,3,3,No Deposit,240,0,Transient,8b7b8eae
PRT,3,3,No Deposit,240,0,Transient,370e5d7d
PRT,3,3,No Deposit,242,0,Transient,dc97ba4d
PRT,3,3,No Deposit,240,0,Transient,25506f12
PRT,3,3,No Deposit,240,0,Transient-Party,c96d5563
PRT,3,3,No Deposit,240,0,Transient-Party,4.39E+08
PRT,3,3,No Deposit,240,0,Transient,b17e5a1d
PRT,3,3,No Deposit,240,0,Transient,b54c2cfb
PRT,3,3,No Deposit,240,0,Transient,c6cb920a
PRT,3,3,No Deposit,240,0,Transient,7dcd7422
GBR,4,3,No Deposit,40,0,Transient,1db89306
PRT,3,3,No Deposit,240,0,Transient,7c3f7924
PRT,3,3,No Deposit,240,0,Transient,2d94cb7f
PRT,3,3,No Deposit,240,0,Transient,74967a2f
ESP,3,3,No Deposit,240,0,Transient,11b69106
PRT,3,3,No Deposit,240,0,Transient,8f8fabd7
PRT,3,3,No Deposit,240,0,Transient,7ffea215
IRL,4,3,No Deposit,171,0,Transient,3eb41dcc
PRT,4,3,No Deposit,253,0,Transient,5ff23423
GBR,3,3,No Deposit,240,0,Transient-Party,cdccd54c
IRL,4,3,No Deposit,171,0,Transient,a649f4a0
GBR,3,3,No Deposit,240,0,Transient,1e5db303
PRT,3,3,No Deposit,240,0,Transient,255f0ad7
PRT,3,3,No Deposit,240,0,Transient,ee9e5787
GBR,3,3,No Deposit,240,0,Transient-Party,0f9ec8dc
PRT,3,3,No Deposit,240,0,Transient,b84cd891
PRT,4,3,No Deposit,40,0,Contract,bf20b01d
PRT,6,3,Non Refund,0,0,Transient,7e637c06
PRT,6,3,Non Refund,0,0,Transient,a7bbc3f1
PRT,6,3,Non Refund,0,0,Transient,893a494c
PRT,6,3,Non Refund,0,0,Transient,a692f143
PRT,6,3,Non Refund,0,0,Transient,e835be1d
PRT,6,3,Non Refund,0,0,Transient,360ebede
PRT,6,3,Non Refund,0,0,Transient,5d623eb6
PRT,6,3,Non Refund,0,0,Transient,514bf8c4
PRT,6,3,Non Refund,0,0,Transient,ebb2c0ee
PRT,6,3,Non Refund,0,0,Transient,d6ec90b0
PRT,6,3,Non Refund,0,0,Transient,5ec56a39
PRT,6,3,Non Refund,0,0,Transient,3de6e4ad
PRT,6,3,Non Refund,0,0,Transient,8e6c6983
PRT,6,3,Non Refund,0,0,Transient,ec3d83fd
PRT,6,3,Non Refund,0,0,Transient,97c8c985
PRT,6,3,Non Refund,0,0,Transient,cd4dc912
PRT,3,3,No Deposit,241,0,Transient,d53ac304
PRT,2,2,No Deposit,0,0,Transient,cb242f06
PRT,3,3,No Deposit,241,0,Transient,efebbbc0
ESP,3,3,No Deposit,240,0,Transient,1c1f6873
PRT,6,3,Non Refund,0,0,Transient,8d99d415
PRT,6,3,Non Refund,0,0,Transient,ac559bf0
PRT,6,3,Non Refund,0,0,Transient,19d8402c
PRT,6,3,Non Refund,0,0,Transient,67bb8c74
PRT,6,3,Non Refund,0,0,Transient,d160d4ad
PRT,6,3,Non Refund,0,0,Transient,8d472b41
PRT,6,3,Non Refund,0,0,Transient,88dc557d
PRT,6,3,Non Refund,0,0,Transient,0de1225d
PRT,6,3,Non Refund,0,0,Transient,c86749b7
PRT,6,3,Non Refund,0,0,Transient,b6a77bde
PRT,6,3,Non Refund,0,0,Transient,1963e865
PRT,6,3,Non Refund,0,0,Transient,940f1379
PRT,3,3,No Deposit,240,0,Transient,73a265c1
PRT,3,3,No Deposit,240,0,Transient,ea786121
PRT,3,3,No Deposit,240,0,Transient,ba0226a7
GBR,3,3,No Deposit,240,0,Transient,152829a3
PRT,3,3,No Deposit,240,0,Transient,52ac0046
PRT,3,3,No Deposit,240,0,Transient,3f732902
GBR,4,3,No Deposit,40,0,Contract,2c0737d1
PRT,1,1,No Deposit,250,0,Transient,69a43325
PRT,4,3,No Deposit,314,0,Transient,1090f7af
RUS,1,1,No Deposit,250,0,Transient,40a62a45
PRT,3,3,No Deposit,240,0,Transient,6b854e13
RUS,3,3,No Deposit,240,0,Transient,a28f9f32
PRT,3,3,No Deposit,240,0,Transient,2179ca2a
PRT,3,3,No Deposit,240,0,Transient,14afcf3a
GBR,3,3,No Deposit,240,0,Transient,ffb5b4da
PRT,4,3,No Deposit,171,0,Transient,aaaa2dc3
CHE,3,3,No Deposit,240,0,Transient,7a34fddd
PRT,3,3,No Deposit,240,0,Transient,29594dec
PRT,3,3,No Deposit,240,0,Transient,3bb25972
PRT,3,3,No Deposit,240,0,Transient,af5da384
PRT,3,3,No Deposit,240,0,Transient,b3735b97
